dataset,image_index,sigma_true,nu,sigma_hat_krishnan,psnr_diagnostic,ssim_diagnostic,lpips_diagnostic
BSD68,38,0.5,0.01,1.320597767829895,29.147449179879466,0.8630016446113586,0.14010436832904816
BSD68,39,0.5,0.01,0.4172852635383606,30.213970541744732,0.7357943654060364,0.4427386522293091
BSD68,40,0.5,0.01,1.1196320056915283,26.82622662377998,0.7320742607116699,0.4070296287536621
BSD68,41,0.5,0.01,1.0091989040374756,26.143938316499998,0.6628279089927673,0.3537747859954834
BSD68,42,0.5,0.01,1.4496781826019287,24.119826417331133,0.7295441031455994,0.20278528332710266
BSD68,43,0.5,0.01,1.084808588027954,24.114102176720248,0.712681233882904,0.3949381709098816
BSD68,44,0.5,0.01,0.9640539884567261,26.027324240068907,0.7813496589660645,0.4152648448944092
BSD68,45,0.5,0.01,1.2164149284362793,23.339650402852705,0.7311232089996338,0.3332648277282715
BSD68,46,0.5,0.01,0.7611578702926636,24.671590568038376,0.5486672520637512,0.46593600511550903
BSD68,47,0.5,0.01,0.3668448030948639,30.011503430406496,0.8099877238273621,0.2914053499698639
BSD68,48,0.5,0.01,1.169298768043518,21.83269411508689,0.5861740708351135,0.5389426350593567
BSD68,49,0.5,0.01,0.6296068429946899,23.52823840609215,0.5412903428077698,0.5987542867660522
BSD68,50,0.5,0.01,1.060598373413086,29.188810251523165,0.8329470157623291,0.19716711342334747
BSD68,51,0.5,0.01,1.1818482875823975,24.964494547008083,0.7136229872703552,0.45759859681129456
BSD68,52,0.5,0.01,0.5429186820983887,23.04962768469274,0.6024084091186523,0.47013676166534424
BSD68,53,0.5,0.01,1.0126744508743286,28.415096491903693,0.7748555541038513,0.3138030171394348
BSD68,54,0.5,0.01,0.543930172920227,29.427352871177508,0.7415429949760437,0.355368435382843
BSD68,55,0.5,0.01,1.0731276273727417,24.335926514981367,0.7381036877632141,0.41952550411224365
BSD68,56,0.5,0.01,1.3250993490219116,23.021199983935077,0.6265453696250916,0.3041449189186096
BSD68,57,0.5,0.01,0.9002289772033691,22.92213194175554,0.5354869961738586,0.5312179923057556
BSD68,58,0.5,0.01,0.9612818956375122,26.157975055420216,0.7248146533966064,0.3443089723587036
BSD68,59,0.5,0.01,0.7501720786094666,30.228797833712733,0.81280517578125,0.4328947067260742
BSD68,60,0.5,0.01,0.7334405779838562,29.458605021617178,0.8123185634613037,0.19751116633415222
BSD68,61,0.5,0.01,0.3959035873413086,29.11575508756071,0.7553668022155762,0.35149094462394714
BSD68,62,0.5,0.01,1.406074047088623,25.869463166708645,0.7400090098381042,0.388568639755249
BSD68,63,0.5,0.01,0.9590633511543274,25.206360692860905,0.859563410282135,0.19192640483379364
BSD68,64,0.5,0.01,0.9095951318740845,22.750034143480214,0.5991306304931641,0.5921676158905029
BSD68,65,0.5,0.01,1.1918257474899292,24.007570242362327,0.6307306885719299,0.4426876902580261
BSD68,66,0.5,0.01,1.5890649557113647,23.533672371828054,0.688364565372467,0.394419401884079
BSD68,67,0.5,0.01,1.1715998649597168,23.771534057929596,0.7350711226463318,0.45255357027053833
BSD68,0,0.5,0.05,0.9918922781944275,31.477216076824913,0.9245162606239319,0.13963554799556732
BSD68,1,0.5,0.05,0.5417307615280151,23.08171695970443,0.4726865589618683,0.6570876836776733
BSD68,2,0.5,0.05,0.7358791828155518,29.918006788229317,0.8329876065254211,0.23630888760089874
BSD68,3,0.5,0.05,1.3201637268066406,24.927763089869075,0.72808837890625,0.37076881527900696
BSD68,4,0.5,0.05,1.1707478761672974,23.779616273143795,0.6692034602165222,0.45080792903900146
BSD68,5,0.5,0.05,1.364403247833252,23.5154630035477,0.7205803394317627,0.3772578537464142
BSD68,6,0.5,0.05,1.2326271533966064,20.743995039975964,0.7613230347633362,0.3296355903148651
BSD68,7,0.5,0.05,1.2193924188613892,20.45246921146962,0.6666538119316101,0.5484089255332947
BSD68,8,0.5,0.05,0.8306944370269775,24.723993786820646,0.6523900032043457,0.30352747440338135
BSD68,9,0.5,0.05,1.1992828845977783,25.58162174632498,0.7238457798957825,0.3065394163131714
BSD68,10,0.5,0.05,1.0862890481948853,24.479493270543134,0.7145423889160156,0.439473032951355
BSD68,11,0.5,0.05,0.8777464032173157,26.690375178585867,0.7168859839439392,0.362385630607605
BSD68,12,0.5,0.05,1.0633819103240967,24.833754173072215,0.7077529430389404,0.3929491639137268
BSD68,13,0.5,0.05,1.3311362266540527,27.314419306219637,0.7792007327079773,0.23789986968040466
BSD68,14,0.5,0.05,1.0011447668075562,23.318955576744912,0.595296323299408,0.4318561851978302
BSD68,15,0.5,0.05,0.8786507248878479,23.745590868081724,0.5344238877296448,0.6263196468353271
BSD68,16,0.5,0.05,1.0683412551879883,24.131493930451676,0.7108757495880127,0.41485509276390076
BSD68,17,0.5,0.05,0.9928655028343201,25.541831679190192,0.6386943459510803,0.4536951780319214
BSD68,18,0.5,0.05,1.6532211303710938,21.101112049310608,0.6542033553123474,0.32567039132118225
BSD68,19,0.5,0.05,0.6748290657997131,25.8988427288668,0.6532166600227356,0.5079746246337891
BSD68,20,0.5,0.05,1.2226231098175049,25.866255288061755,0.7733571529388428,0.40224242210388184
BSD68,21,0.5,0.05,1.123523235321045,24.994568794581458,0.715503990650177,0.5187206268310547
BSD68,22,0.5,0.05,1.0914181470870972,21.099158028389212,0.5954606533050537,0.5227203965187073
BSD68,23,0.5,0.05,0.7494581937789917,27.08726798986615,0.8015792965888977,0.2756386697292328
BSD68,24,0.5,0.05,1.317247748374939,24.741165939083146,0.7203400731086731,0.29124370217323303
BSD68,25,0.5,0.05,1.0813192129135132,23.268301685539008,0.7413819432258606,0.34329473972320557
BSD68,26,0.5,0.05,1.098623514175415,21.84121140347873,0.6585379838943481,0.3519688546657562
BSD68,27,0.5,0.05,1.0101131200790405,22.502749154706642,0.586065411567688,0.47294092178344727
BSD68,28,0.5,0.05,1.0861430168151855,24.745304205800082,0.7199886441230774,0.2705020010471344
BSD68,29,0.5,0.05,1.3001834154129028,24.049324577360842,0.7694265842437744,0.3516457676887512
BSD68,30,0.5,0.05,0.8007059693336487,24.258075238921712,0.770118236541748,0.37883007526397705
BSD68,31,0.5,0.05,0.5314890742301941,26.568798983011558,0.7001600861549377,0.5252663493156433
BSD68,32,0.5,0.05,1.3739453554153442,28.408566180386682,0.7978388667106628,0.3679639399051666
BSD68,33,0.5,0.05,1.0938023328781128,21.43486994871319,0.6247037053108215,0.5095821022987366
BSD68,34,0.5,0.05,0.4620845317840576,25.833466553451714,0.6416285634040833,0.4536465108394623
BSD68,35,0.5,0.05,0.3054576516151428,23.1419995903576,0.43997859954833984,0.6422617435455322
BSD68,36,0.5,0.05,0.5513466596603394,22.72892842201157,0.5521493554115295,0.5194219946861267
BSD68,37,0.5,0.05,1.0108243227005005,24.515524153142447,0.8112995028495789,0.2695588767528534
BSD68,38,0.5,0.05,1.2924615144729614,29.20163399618457,0.8638916611671448,0.13874459266662598
BSD68,39,0.5,0.05,0.10000000149011612,30.28836479087026,0.7374218106269836,0.44184747338294983
BSD68,40,0.5,0.05,1.0784342288970947,26.87992037393576,0.7333502173423767,0.40703463554382324
BSD68,41,0.5,0.05,0.9378631114959717,26.22680517119997,0.6662733554840088,0.35275545716285706
BSD68,42,0.5,0.05,1.4316121339797974,24.14511591289123,0.7302975058555603,0.20289281010627747
BSD68,43,0.5,0.05,1.0672749280929565,24.141758237627254,0.71358722448349,0.3939386010169983
BSD68,44,0.5,0.05,0.9258602261543274,26.06659944584823,0.7823858261108398,0.41432756185531616
BSD68,45,0.5,0.05,1.2084687948226929,23.367543011740146,0.7325364947319031,0.33039748668670654
BSD68,46,0.5,0.05,0.7085846066474915,24.734203987822223,0.5539547801017761,0.4630791246891022
BSD68,47,0.5,0.05,0.10000000149011612,30.016871039839607,0.811578094959259,0.28859272599220276
BSD68,48,0.5,0.05,1.1613423824310303,21.851926939617663,0.5876343250274658,0.5360956192016602
BSD68,49,0.5,0.05,0.5166620016098022,23.65419819543102,0.5542005896568298,0.582195520401001
BSD68,50,0.5,0.05,1.0070977210998535,29.314185563340217,0.8343368172645569,0.1927180290222168
BSD68,51,0.5,0.05,1.158705234527588,24.976209928210622,0.7146530151367188,0.4552168846130371
BSD68,52,0.5,0.05,0.46989867091178894,23.19944946831212,0.6103723645210266,0.45008161664009094
BSD68,53,0.5,0.05,0.9356247782707214,28.46648242954867,0.7760484218597412,0.3123099207878113
BSD68,54,0.5,0.05,0.16896337270736694,29.476232351706994,0.7441732883453369,0.3518558442592621
BSD68,55,0.5,0.05,1.0379173755645752,24.406569955746793,0.7409749031066895,0.41494154930114746
BSD68,56,0.5,0.05,1.315354585647583,23.033895188413144,0.6269000172615051,0.3045618236064911
BSD68,57,0.5,0.05,0.8656392097473145,22.949913663683468,0.5372276902198792,0.5307676196098328
BSD68,58,0.5,0.05,0.8880861401557922,26.206898665193737,0.7276031374931335,0.3420288562774658
BSD68,59,0.5,0.05,0.4121139943599701,30.327673827580384,0.816275417804718,0.43015027046203613
BSD68,60,0.5,0.05,0.5022434592247009,29.633401496114754,0.8170463442802429,0.19768938422203064
BSD68,61,0.5,0.05,0.10000000149011612,29.146732969149998,0.75742107629776,0.3483818769454956
BSD68,62,0.5,0.05,1.3892300128936768,25.90408485698906,0.7405055165290833,0.3877098858356476
BSD68,63,0.5,0.05,0.9506741166114807,25.287998230624723,0.8610056042671204,0.19180430471897125
BSD68,64,0.5,0.05,0.8802706003189087,22.787848994297075,0.6020504832267761,0.5874310731887817
BSD68,65,0.5,0.05,1.1760340929031372,24.01392718435939,0.6304870843887329,0.4433325529098511
BSD68,66,0.5,0.05,1.5941678285598755,23.519345887785413,0.687455415725708,0.39661118388175964
BSD68,67,0.5,0.05,1.156678557395935,23.791472027481486,0.7362253069877625,0.4503309726715088
BSD68,0,0.5,0.1,0.5647977590560913,31.7934850952265,0.9280775189399719,0.12827067077159882
BSD68,1,0.5,0.1,0.33919402956962585,23.215354262428463,0.4879145324230194,0.6403226852416992
BSD68,2,0.5,0.1,0.33072346448898315,30.008292226123082,0.8352270126342773,0.23316064476966858
BSD68,3,0.5,0.1,1.2884091138839722,24.970271908836274,0.7305576205253601,0.3664022982120514
BSD68,4,0.5,0.1,1.124377727508545,23.839688892197426,0.6718509793281555,0.4465804100036621
BSD68,5,0.5,0.1,1.3265061378479004,23.58852466996826,0.7234336733818054,0.37088945508003235
BSD68,6,0.5,0.1,1.214382290840149,20.78712034920704,0.7620446085929871,0.3241901397705078
BSD68,7,0.5,0.1,1.1995465755462646,20.488606844971876,0.6690966486930847,0.5468941330909729
BSD68,8,0.5,0.1,0.6714205741882324,24.943407329822836,0.6656525731086731,0.2977076470851898
BSD68,9,0.5,0.1,1.1405445337295532,25.65009993157881,0.7265093326568604,0.30096644163131714
BSD68,10,0.5,0.1,1.020965814590454,24.616667483819896,0.7195398211479187,0.4358939826488495
BSD68,11,0.5,0.1,0.598121702671051,26.827332046126024,0.7250396609306335,0.3504931926727295
BSD68,12,0.5,0.1,0.9468203186988831,24.950000910196955,0.7135758399963379,0.387054979801178
BSD68,13,0.5,0.1,1.2364977598190308,27.474376201996492,0.7838010787963867,0.23401549458503723
BSD68,14,0.5,0.1,0.9101533889770508,23.441036739087984,0.6032698154449463,0.42159995436668396
BSD68,15,0.5,0.1,0.7339075803756714,23.864070216507947,0.5426836013793945,0.6075829267501831
BSD68,16,0.5,0.1,0.9968777894973755,24.24506518876524,0.7150981426239014,0.40834152698516846
BSD68,17,0.5,0.1,0.8436423540115356,25.65225046162576,0.6471759676933289,0.4478047490119934
BSD68,18,0.5,0.1,1.6395598649978638,21.131652740057575,0.6554050445556641,0.32562896609306335
BSD68,19,0.5,0.1,0.3571816384792328,26.095541288863338,0.669147253036499,0.48571354150772095
BSD68,20,0.5,0.1,1.1545108556747437,25.936032551942468,0.775057315826416,0.40148237347602844
BSD68,21,0.5,0.1,1.0313152074813843,25.110637413987924,0.7200058102607727,0.5092523097991943
BSD68,22,0.5,0.1,1.0643442869186401,21.157869854752953,0.6002704501152039,0.5157648921012878
BSD68,23,0.5,0.1,0.41017088294029236,27.458835718745547,0.8154159188270569,0.23955589532852173
BSD68,24,0.5,0.1,1.2773215770721436,24.814228842265564,0.7218039631843567,0.2875087857246399
BSD68,25,0.5,0.1,1.0227707624435425,23.408070135702168,0.7462384104728699,0.3412691354751587
BSD68,26,0.5,0.1,1.0798976421356201,21.878468908111294,0.6611297130584717,0.34963467717170715
BSD68,27,0.5,0.1,0.95920330286026,22.561770463095673,0.5903939604759216,0.46885889768600464
BSD68,28,0.5,0.1,1.0162450075149536,24.832904247209765,0.7254313826560974,0.26785606145858765
BSD68,29,0.5,0.1,1.258426308631897,24.104136565068153,0.7715389132499695,0.347968190908432
BSD68,30,0.5,0.1,0.6361836791038513,24.504504276799175,0.7809504866600037,0.3573596775531769
BSD68,31,0.5,0.1,0.2879738211631775,26.703169162753213,0.7083109021186829,0.5121563076972961
BSD68,32,0.5,0.1,1.332203984260559,28.494563671337538,0.7984640002250671,0.36521220207214355
BSD68,33,0.5,0.1,1.071067452430725,21.463790135946038,0.6264579892158508,0.5086906552314758
BSD68,34,0.5,0.1,0.26802220940589905,25.909396004434573,0.6476296186447144,0.4425028860569
BSD68,35,0.5,0.1,0.16844764351844788,23.178061693073772,0.44672441482543945,0.6366932988166809
BSD68,36,0.5,0.1,0.3568175435066223,22.856278940495223,0.5665140748023987,0.5044667720794678
BSD68,37,0.5,0.1,0.9106858372688293,24.848847256441772,0.819344699382782,0.25173813104629517
BSD68,38,0.5,0.1,1.1794755458831787,29.37828870248623,0.8671193718910217,0.13524216413497925
BSD68,39,0.5,0.1,0.10000000149011612,30.266633208424018,0.7370571494102478,0.44069501757621765
BSD68,40,0.5,0.1,0.9597728252410889,27.00873938405116,0.7369251251220703,0.40268927812576294
BSD68,41,0.5,0.1,0.7601834535598755,26.385951015995936,0.6733322739601135,0.3501092195510864
BSD68,42,0.5,0.1,1.3915066719055176,24.196204273737777,0.7319210171699524,0.2020726501941681
BSD68,43,0.5,0.1,0.982634425163269,24.262307276675834,0.7182350754737854,0.38919711112976074
BSD68,44,0.5,0.1,0.7831041812896729,26.282805355698695,0.7881119251251221,0.40735486149787903
BSD68,45,0.5,0.1,1.1842669248580933,23.426915955044446,0.73512202501297,0.32571345567703247
BSD68,46,0.5,0.1,0.4951134920120239,24.991055652554948,0.5766627192497253,0.4505235254764557
BSD68,47,0.5,0.1,0.10000000149011612,30.00981113335066,0.8118438720703125,0.28721868991851807
BSD68,48,0.5,0.1,1.1364250183105469,21.89548972797621,0.5909777283668518,0.5290768146514893
BSD68,49,0.5,0.1,0.30521926283836365,23.833332438146822,0.5731937885284424,0.5642959475517273
BSD68,50,0.5,0.1,0.8178718090057373,29.460050921416826,0.837578296661377,0.1899336874485016
BSD68,51,0.5,0.1,1.0804314613342285,25.044161748526207,0.7186050415039062,0.4499143362045288
BSD68,52,0.5,0.1,0.3062530755996704,23.416736145340828,0.6230687499046326,0.41996604204177856
BSD68,53,0.5,0.1,0.7139853835105896,28.569163176770598,0.7791875004768372,0.307407408952713
BSD68,54,0.5,0.1,0.1246691569685936,29.47374765540247,0.7445755004882812,0.3521456718444824
BSD68,55,0.5,0.1,0.9836224913597107,24.503925477516137,0.7451289296150208,0.4077199101448059
BSD68,56,0.5,0.1,1.2752410173416138,23.113911303329303,0.6303203701972961,0.302639365196228
BSD68,57,0.5,0.1,0.7256841659545898,23.064972130330137,0.5449675917625427,0.5221371054649353
BSD68,58,0.5,0.1,0.6715171337127686,26.320029061357907,0.734890878200531,0.33375802636146545
BSD68,59,0.5,0.1,0.1690475195646286,30.371718562973363,0.8179942965507507,0.4276629388332367
BSD68,60,0.5,0.1,0.2758174240589142,29.680665000758466,0.8195841908454895,0.2001838982105255
BSD68,61,0.5,0.1,0.10000000149011612,29.12689723489081,0.7573091387748718,0.34491610527038574
BSD68,62,0.5,0.1,1.3164796829223633,26.01953881528873,0.7425047755241394,0.38408705592155457
BSD68,63,0.5,0.1,0.9123306274414062,25.555055417762205,0.8647156357765198,0.18687233328819275
BSD68,64,0.5,0.1,0.7806639671325684,22.903565120240373,0.6115373969078064,0.5738277435302734
BSD68,65,0.5,0.1,1.1192846298217773,24.07468265813209,0.6330307126045227,0.43928736448287964
BSD68,66,0.5,0.1,1.5744050741195679,23.562130328501016,0.6882104873657227,0.3974277973175049
BSD68,67,0.5,0.1,1.0922132730484009,23.88276796834007,0.7411179542541504,0.44312724471092224
BSD68,0,1.0,0.01,1.3107669353485107,30.151952996252838,0.9105667471885681,0.17062793672084808
BSD68,1,1.0,0.01,0.8740840554237366,22.3457862513186,0.4051072597503662,0.7530186176300049
BSD68,2,1.0,0.01,1.233068823814392,29.094170517177208,0.810528039932251,0.27449852228164673
BSD68,3,1.0,0.01,1.5249525308609009,24.338861065065235,0.6925556659698486,0.42547550797462463
BSD68,4,1.0,0.01,1.4030240774154663,23.019836958374515,0.6295765042304993,0.4833381474018097
BSD68,5,1.0,0.01,1.5679681301116943,22.948665737268918,0.6914291381835938,0.4290282130241394
BSD68,6,1.0,0.01,1.42697274684906,19.393111627106666,0.6741890907287598,0.44975823163986206
BSD68,7,1.0,0.01,1.427532434463501,19.50438078201156,0.5706921219825745,0.6123519539833069
BSD68,8,1.0,0.01,1.1632322072982788,23.90855929144346,0.5929691791534424,0.3922649025917053
BSD68,9,1.0,0.01,1.4676759243011475,24.895074876726888,0.6946123242378235,0.36032894253730774
BSD68,10,1.0,0.01,1.339917540550232,23.389371504819913,0.661022424697876,0.4923848509788513
BSD68,11,1.0,0.01,1.188889503479004,25.704627889507357,0.6724207997322083,0.42568182945251465
BSD68,12,1.0,0.01,1.337587833404541,24.220395796490806,0.666573703289032,0.44041839241981506
BSD68,13,1.0,0.01,1.590350866317749,26.778938421451073,0.7558282017707825,0.29362952709198
BSD68,14,1.0,0.01,1.2445988655090332,22.305145832691732,0.5255454182624817,0.522746205329895
BSD68,15,1.0,0.01,1.211995005607605,23.146704596887425,0.49409666657447815,0.6987978219985962
BSD68,16,1.0,0.01,1.2964195013046265,23.30618627392472,0.6638137698173523,0.473346471786499
BSD68,17,1.0,0.01,1.2694257497787476,24.935248633692595,0.6023905873298645,0.5005085468292236
BSD68,18,1.0,0.01,1.8855375051498413,20.78804018392646,0.6360390186309814,0.3444057106971741
BSD68,19,1.0,0.01,1.0340888500213623,25.004388089427096,0.5960988998413086,0.5751171112060547
BSD68,20,1.0,0.01,1.4617724418640137,25.206290946690423,0.7497355341911316,0.4292736053466797
BSD68,21,1.0,0.01,1.378377914428711,24.441191447604496,0.6870661377906799,0.5676425099372864
BSD68,22,1.0,0.01,1.322800636291504,20.00134718528905,0.5078770518302917,0.5983642935752869
BSD68,23,1.0,0.01,1.171950340270996,26.273213066994817,0.7743023037910461,0.3282961845397949
BSD68,24,1.0,0.01,1.521470069885254,24.19191162522133,0.7008569240570068,0.3258243799209595
BSD68,25,1.0,0.01,1.3495553731918335,22.60237296147033,0.7110840678215027,0.38846123218536377
BSD68,26,1.0,0.01,1.397464394569397,21.13451920015686,0.6029348373413086,0.40022966265678406
BSD68,27,1.0,0.01,1.266168475151062,21.700542153239052,0.5275346636772156,0.5578582286834717
BSD68,28,1.0,0.01,1.332679271697998,23.892679845006874,0.6637548804283142,0.36885228753089905
BSD68,29,1.0,0.01,1.511324167251587,23.394481912139383,0.7340840697288513,0.3924008011817932
BSD68,30,1.0,0.01,1.0791709423065186,23.026711989635004,0.705622673034668,0.4510381519794464
BSD68,31,1.0,0.01,1.0161221027374268,25.398591822749786,0.6375851631164551,0.5928982496261597
BSD68,32,1.0,0.01,1.6015489101409912,27.873206553644746,0.7926445007324219,0.3755013048648834
BSD68,33,1.0,0.01,1.3263911008834839,20.48008581485518,0.5614818930625916,0.5400804281234741
BSD68,34,1.0,0.01,0.9380037188529968,24.89369736473229,0.5833365321159363,0.5303128957748413
BSD68,35,1.0,0.01,0.6729504466056824,22.60230226635036,0.3758114278316498,0.7118860483169556
BSD68,36,1.0,0.01,0.8360073566436768,21.723448678440356,0.4401625096797943,0.5985681414604187
BSD68,37,1.0,0.01,1.2387722730636597,23.615426306707867,0.7579662203788757,0.34545090794563293
BSD68,38,1.0,0.01,1.5299922227859497,28.45185221380371,0.8504540324211121,0.1582469791173935
BSD68,39,1.0,0.01,0.6011971831321716,29.247618173001687,0.718660831451416,0.4721350371837616
BSD68,40,1.0,0.01,1.353605031967163,25.898114817090402,0.7057576775550842,0.4621584415435791
BSD68,41,1.0,0.01,1.3291066884994507,25.64817505366848,0.6414029002189636,0.3651224970817566
BSD68,42,1.0,0.01,1.6411614418029785,23.43788549385391,0.7042542099952698,0.23114362359046936
BSD68,43,1.0,0.01,1.3304259777069092,23.116999271474022,0.668684184551239,0.45659372210502625
BSD68,44,1.0,0.01,1.2567627429962158,24.986339647449412,0.7467857003211975,0.45374375581741333
BSD68,45,1.0,0.01,1.400599718093872,21.85797797189427,0.66170334815979,0.3979189991950989
BSD68,46,1.0,0.01,1.069530725479126,24.118275498404543,0.4982362687587738,0.508574903011322
BSD68,47,1.0,0.01,0.7339101433753967,29.073350232919616,0.7804479002952576,0.34105437994003296
BSD68,48,1.0,0.01,1.4430588483810425,21.046993640435492,0.5334715247154236,0.627027153968811
BSD68,49,1.0,0.01,0.8730952143669128,22.77342126460336,0.4620591700077057,0.690692663192749
BSD68,50,1.0,0.01,1.331583023071289,28.720203776118606,0.821156919002533,0.22143438458442688
BSD68,51,1.0,0.01,1.4124281406402588,24.391014800363845,0.6796796917915344,0.5048810839653015
BSD68,52,1.0,0.01,0.7752028703689575,21.578406792521832,0.5049989819526672,0.6692607998847961
BSD68,53,1.0,0.01,1.3158514499664307,27.680284833374,0.750522792339325,0.37724101543426514
BSD68,54,1.0,0.01,0.9403474926948547,29.013905954343258,0.7276020050048828,0.3805171847343445
BSD68,55,1.0,0.01,1.3219847679138184,23.17254621223895,0.6698315739631653,0.49273398518562317
BSD68,56,1.0,0.01,1.5221151113510132,22.395936258237455,0.5780641436576843,0.3423078656196594
BSD68,57,1.0,0.01,1.1748541593551636,22.249050534229532,0.4870416224002838,0.570298433303833
BSD68,58,1.0,0.01,1.244462251663208,25.466442098239398,0.6955549120903015,0.39607563614845276
BSD68,59,1.0,0.01,1.1298445463180542,29.777300612568855,0.8004365563392639,0.4516732096672058
BSD68,60,1.0,0.01,1.0907479524612427,28.395516073185888,0.7876160740852356,0.23581737279891968
BSD68,61,1.0,0.01,0.7390602827072144,28.360097414953334,0.7264769077301025,0.39256539940834045
BSD68,62,1.0,0.01,1.6098778247833252,25.383172149180673,0.7261092066764832,0.4269402027130127
BSD68,63,1.0,0.01,1.1390025615692139,21.40487598579385,0.7662093043327332,0.3523707687854767
BSD68,64,1.0,0.01,1.1424716711044312,21.87740280035197,0.52195805311203,0.6613162755966187
BSD68,65,1.0,0.01,1.3958913087844849,23.444794164167536,0.5949934124946594,0.49887746572494507
BSD68,66,1.0,0.01,1.7863563299179077,23.330099951534713,0.6671814322471619,0.4283266067504883
BSD68,67,1.0,0.01,1.3911845684051514,23.030484145977418,0.6897403597831726,0.4959942698478699
BSD68,0,1.0,0.05,1.150631308555603,30.329323938977005,0.9129238724708557,0.16991958022117615
BSD68,1,1.0,0.05,0.6736544370651245,22.41967593453317,0.41350898146629333,0.7432504296302795
BSD68,2,1.0,0.05,1.0361340045928955,29.19303948126684,0.8126865029335022,0.27490776777267456
BSD68,3,1.0,0.05,1.508366584777832,24.3684671015263,0.6941871643066406,0.424140989780426
BSD68,4,1.0,0.05,1.3893768787384033,23.040963605071802,0.6308841109275818,0.4825686812400818
BSD68,5,1.0,0.05,1.5445351600646973,22.969551540681124,0.6923031806945801,0.42638781666755676
BSD68,6,1.0,0.05,1.4141387939453125,19.402067526620428,0.6742045879364014,0.4485924243927002
BSD68,7,1.0,0.05,1.4051605463027954,19.527163300828324,0.5723896026611328,0.6118425130844116
BSD68,8,1.0,0.05,1.1020931005477905,23.94490865860609,0.5965614318847656,0.38884544372558594
BSD68,9,1.0,0.05,1.4431171417236328,24.921386232095692,0.6957516074180603,0.3576931953430176
BSD68,10,1.0,0.05,1.3138706684112549,23.426996090101984,0.6630333065986633,0.48835289478302
BSD68,11,1.0,0.05,1.083095669746399,25.75602436662134,0.676167905330658,0.42089223861694336
BSD68,12,1.0,0.05,1.3028435707092285,24.247229346937623,0.668182373046875,0.4411356449127197
BSD68,13,1.0,0.05,1.5635782480239868,26.811962240095085,0.756829023361206,0.293013334274292
BSD68,14,1.0,0.05,1.19634211063385,22.33971862569859,0.5282526612281799,0.5161935687065125
BSD68,15,1.0,0.05,1.1384861469268799,23.183916737119613,0.49692344665527344,0.692893385887146
BSD68,16,1.0,0.05,1.251343846321106,23.357439488720146,0.6667571067810059,0.4682769775390625
BSD68,17,1.0,0.05,1.1923283338546753,24.965373794407213,0.6050249934196472,0.49680691957473755
BSD68,18,1.0,0.05,1.874046802520752,20.816517885244025,0.63698410987854,0.3449905216693878
BSD68,19,1.0,0.05,0.8843287229537964,25.046441311615013,0.6000269055366516,0.5688973069190979
BSD68,20,1.0,0.05,1.4301530122756958,25.230898915482033,0.7504374980926514,0.42906180024147034
BSD68,21,1.0,0.05,1.3325026035308838,24.475774303463204,0.6887510418891907,0.564765453338623
BSD68,22,1.0,0.05,1.3112598657608032,20.0055837290843,0.5082374215126038,0.5956019163131714
BSD68,23,1.0,0.05,1.032487154006958,26.409800527564936,0.7795491814613342,0.327580988407135
BSD68,24,1.0,0.05,1.5176831483840942,24.202480095975453,0.7014272809028625,0.32490772008895874
BSD68,25,1.0,0.05,1.3252899646759033,22.63990730902259,0.7127674221992493,0.39024466276168823
BSD68,26,1.0,0.05,1.3825328350067139,21.16176858071772,0.604875922203064,0.3996190130710602
BSD68,27,1.0,0.05,1.240991473197937,21.713659322168574,0.5284090638160706,0.5576051473617554
BSD68,28,1.0,0.05,1.3140205144882202,23.894846608802634,0.6653478145599365,0.36823731660842896
BSD68,29,1.0,0.05,1.4977895021438599,23.39861809416275,0.734408438205719,0.3913534879684448
BSD68,30,1.0,0.05,1.018514633178711,23.063413092758974,0.7077305912971497,0.4490664005279541
BSD68,31,1.0,0.05,0.7290698885917664,25.548091873011444,0.646569550037384,0.5845941305160522
BSD68,32,1.0,0.05,1.5876981019973755,27.87586751786694,0.7922794222831726,0.37688174843788147
BSD68,33,1.0,0.05,1.3181240558624268,20.489049088821297,0.5624760985374451,0.5399304628372192
BSD68,34,1.0,0.05,0.5932233333587646,25.01426267930317,0.59344482421875,0.5239489078521729
BSD68,35,1.0,0.05,0.2781163454055786,22.639858655527973,0.3820650577545166,0.7027090787887573
BSD68,36,1.0,0.05,0.6350446343421936,21.796656527402337,0.4493826925754547,0.5883472561836243
BSD68,37,1.0,0.05,1.1993598937988281,23.680461735915816,0.7601850032806396,0.34209299087524414
BSD68,38,1.0,0.05,1.4739784002304077,28.532324521020918,0.8520382046699524,0.15704332292079926
BSD68,39,1.0,0.05,0.10000000149011612,29.319287731446675,0.7206912636756897,0.4778633117675781
BSD68,40,1.0,0.05,1.3166366815567017,25.929585526535504,0.7067136168479919,0.4614611268043518
BSD68,41,1.0,0.05,1.2551039457321167,25.715787525602206,0.6446892619132996,0.36506378650665283
BSD68,42,1.0,0.05,1.6110917329788208,23.46352559870875,0.7050889134407043,0.2304713875055313
BSD68,43,1.0,0.05,1.3077119588851929,23.13677328854944,0.6695842742919922,0.45639532804489136
BSD68,44,1.0,0.05,1.2051219940185547,25.020846239447717,0.7476008534431458,0.45216673612594604
BSD68,45,1.0,0.05,1.390378475189209,21.888661396566185,0.6636254787445068,0.39478546380996704
BSD68,46,1.0,0.05,0.9637423753738403,24.148350030359435,0.5019084811210632,0.5065126419067383
